STATE,COUNTY_x,FIPS,pctile_pm25,pctile_diesel,pctile_traffic,SVI,E_TOTPOP,EPL_POV200,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,EPL_NPL,EPL_TRI,EPL_TSD,E_PARK,EPL_ROAD,EPL_IMPWTR,EPL_NEHD,EPL_SMOKE,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,Tribe_PCT_Tract,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_PTSDF,T_UNEMPPCT,T_D5_RSEI_AIR,T_D5_PWDIS
Georgia,Henry County,13151070127,58,54,53,0.3469,3166,0.6291,0.6724,0.0,0.624,0.9248,0.0,0.0,0.664,16.3982,0.0,0.4601,0.0392,0.1365,0.0,0.7551,0.5209,0.0301,0.3715,0.0,0.0,77.0,37.0,54.0,80.0,52.0,63.0,33 %ile,71 %ile,73 %ile
Georgia,Henry County,13151070128,58,54,60,0.3822,2557,0.6639,0.6724,0.0,0.624,0.9248,0.0,0.0,0.6641,33.2383,0.0,0.412,0.0392,0.1365,0.0,0.7918,0.5233,0.0301,0.3527,0.0,0.0,76.0,35.0,55.0,79.0,49.0,58.0,85 %ile,76 %ile,77 %ile
Georgia,Henry County,13151070204,57,51,54,0.2951,6507,0.1963,0.6724,0.0,0.589,0.9248,0.0,0.3311,0.0,41.8823,0.5276,0.3484,0.0392,0.127,0.0,0.8144,0.5233,0.0301,0.3527,0.0,0.0,74.0,40.0,56.0,84.0,37.0,0.0,85 %ile,71 %ile,69 %ile
Georgia,Henry County,13151070206,55,42,28,0.122,4785,0.3643,0.7041,0.0,0.4871,0.9248,0.0,0.0,0.0,54.9445,0.2026,0.3614,0.0392,0.1172,0.0,0.7961,0.5233,0.0301,0.3527,0.0,0.0,73.0,37.0,43.0,84.0,25.0,0.0,25 %ile,62 %ile,61 %ile
Georgia,Henry County,13151070207,55,42,19,0.0313,2790,0.0129,0.7041,0.0,0.4871,0.9248,0.0,0.0,0.0,32.0509,0.0,0.3991,0.0392,0.127,0.0,0.7961,0.5233,0.0301,0.3527,0.0,0.0,72.0,38.0,43.0,83.0,20.0,0.0,51 %ile,39 %ile,40 %ile
Georgia,Henry County,13151070208,55,42,31,0.149,4232,0.0891,0.7041,0.0,0.4871,0.9248,0.0,0.482,0.0,0.0,0.2745,0.2627,0.0392,0.127,0.0,0.8127,0.5357,0.0301,0.3524,0.5198,0.0,71.0,35.0,47.0,79.0,31.0,26.0,52 %ile,56 %ile,56 %ile
Georgia,Henry County,13151070209,52,38,17,0.1342,4190,0.1697,0.6153,0.0,0.4346,0.9248,0.0,0.384,0.0,4.3672,0.2808,0.1917,0.0499,0.127,0.0,0.8127,0.5569,0.0301,0.3285,0.0,0.0,68.0,33.0,47.0,76.0,25.0,29.0,13 %ile,59 %ile,58 %ile
Georgia,Henry County,13151070210,54,53,35,0.0374,2457,0.0397,0.7041,0.0,0.6102,0.9248,0.0,0.0,0.0,0.0,0.4243,0.2148,0.0392,0.1172,0.0,0.8169,0.5373,0.0301,0.3512,0.0,0.0,70.0,32.0,61.0,76.0,36.0,29.0,6 %ile,51 %ile,48 %ile
Georgia,Henry County,13151070211,54,53,57,0.3843,4685,0.3502,0.7041,0.0,0.6102,0.9248,0.0,0.0,0.0,12.8929,0.2914,0.2476,0.0392,0.127,0.0,0.8169,0.5233,0.0301,0.3527,0.0,0.0,72.0,33.0,59.0,77.0,41.0,20.0,53 %ile,61 %ile,58 %ile
Georgia,Henry County,13151070212,54,53,58,0.6319,2848,0.7227,0.7041,0.0,0.6102,0.9248,0.0,0.5724,0.0,53.6928,0.409,0.2548,0.0392,0.1172,0.0,0.8185,0.5233,0.0301,0.3527,0.0,0.0,73.0,34.0,60.0,80.0,40.0,0.0,17 %ile,83 %ile,77 %ile
Georgia,Henry County,13151070213,52,38,24,0.0623,2893,0.0642,0.6153,0.0,0.4346,0.9248,0.0,0.0,0.0,50.3378,0.4445,0.2382,0.0499,0.127,0.0,0.8169,0.5571,0.0301,0.3239,0.0,0.0,67.0,34.0,45.0,76.0,23.0,27.0,94 %ile,57 %ile,59 %ile
Georgia,Henry County,13151070214,52,38,19,0.0828,5249,0.0545,0.6153,0.0,0.4346,0.9248,0.0,0.0,0.0,16.139,0.3036,0.336,0.0499,0.127,0.0,0.8185,0.5547,0.0301,0.3379,0.0,0.0,67.0,35.0,40.0,79.0,14.0,15.0,60 %ile,59 %ile,60 %ile
Georgia,Henry County,13151070215,52,38,19,0.0094,1662,0.0,0.6153,0.0,0.4346,0.9248,0.0,0.0,0.0,78.735,0.2275,0.4367,0.0499,0.127,0.0,0.8269,0.5233,0.0301,0.3527,0.0,0.0,69.0,37.0,38.0,84.0,15.0,0.0,9 %ile,43 %ile,43 %ile
Georgia,Henry County,13151070216,52,38,31,0.0856,6376,0.0487,0.6153,0.0,0.4346,0.9248,0.0,0.5025,0.0,18.0903,0.1738,0.2582,0.0392,0.127,0.0,0.8144,0.5385,0.0301,0.3488,0.5198,0.0,69.0,35.0,51.0,79.0,29.0,30.0,6 %ile,50 %ile,50 %ile
Georgia,Henry County,13151070307,49,58,51,0.2285,4990,0.2507,0.7041,0.0,0.6576,0.9248,0.0,0.4189,0.0,46.6902,0.5342,0.1925,0.0392,0.1172,0.0,0.8109,0.5561,0.0301,0.3299,0.0,0.0,69.0,32.0,59.0,77.0,39.0,33.0,26 %ile,63 %ile,59 %ile
Georgia,Henry County,13151070310,49,67,77,0.3131,5859,0.2556,0.7041,0.0,0.7476,0.9248,0.0,0.0,0.0,48.1227,0.4558,0.1543,0.0392,0.1172,0.0,0.8169,0.5571,0.0301,0.3285,0.0,0.0,70.0,31.0,70.0,74.0,46.0,33.0,58 %ile,57 %ile,11 %ile
Georgia,Henry County,13151070312,46,60,65,0.3883,4244,0.5476,0.7041,0.0,0.6757,0.9248,0.0,0.5938,0.6577,24.665,0.4193,0.0,0.0392,0.1172,0.0,0.8185,0.5571,0.0301,0.3239,0.0,0.0,67.0,30.0,57.0,71.0,40.0,47.0,91 %ile,65 %ile,43 %ile
Georgia,Henry County,13151070313,45,54,45,0.131,8614,0.3162,0.727,0.0,0.6284,0.9248,0.0,0.0,0.0,79.4328,0.4395,0.0,0.0392,0.1172,0.0,0.8368,0.5571,0.0301,0.3239,0.0,0.0,69.0,26.0,62.0,70.0,40.0,30.0,26 %ile,62 %ile,33 %ile
Georgia,Henry County,13151070314,45,54,40,0.167,3523,0.1557,0.727,0.0,0.6284,0.9248,0.0,0.0,0.0,64.7656,0.474,0.2164,0.0338,0.1172,0.0,0.8221,0.5558,0.0301,0.3305,0.0,0.0,70.0,27.0,63.0,70.0,45.0,25.0,12 %ile,67 %ile,26 %ile
Georgia,Henry County,13151070315,51,62,62,0.054,4780,0.0892,0.7041,0.0,0.7052,0.9248,0.0,0.0,0.0,74.797,0.3622,0.239,0.0392,0.1172,0.0,0.8001,0.5366,0.0301,0.3518,0.0,0.0,71.0,30.0,69.0,73.0,45.0,24.0,8 %ile,48 %ile,10 %ile
Georgia,Henry County,13151070316,51,62,62,0.1141,2459,0.121,0.7041,0.0,0.7052,0.9248,0.0,0.0,0.0,0.0,0.0,0.2417,0.0392,0.127,0.0,0.8144,0.5355,0.0301,0.3526,0.0,0.0,71.0,32.0,67.0,75.0,43.0,26.0,11 %ile,47 %ile,10 %ile
Georgia,Henry County,13151070317,47,75,57,0.3753,6335,0.6195,0.727,0.0,0.8163,0.9248,0.0,0.4217,0.5987,100.0,0.6136,0.1925,0.0392,0.1172,0.0,0.8169,0.5571,0.0301,0.3239,0.0,0.0,69.0,30.0,73.0,75.0,43.0,40.0,73 %ile,66 %ile,11 %ile
Georgia,Henry County,13151070318,45,62,20,0.4836,2651,0.4573,0.727,0.0,0.7082,0.9248,0.0,0.7039,0.6974,26.3419,0.227,0.0,0.0602,0.1172,0.0,0.8316,0.5571,0.0301,0.3239,0.0,0.0,66.0,26.0,62.0,68.0,33.0,46.0,83 %ile,56 %ile,31 %ile
Georgia,Henry County,13151070319,45,62,71,0.1443,4961,0.4551,0.727,0.0,0.7082,0.9248,0.0,0.5991,0.6922,65.9907,0.5881,0.163,0.055,0.1097,0.0,0.8185,0.5571,0.0301,0.3239,0.0,0.0,67.0,27.0,71.0,72.0,41.0,59.0,24 %ile,55 %ile,27 %ile
Georgia,Henry County,13151070320,45,62,57,0.2566,2700,0.2096,0.727,0.0,0.7082,0.9248,0.0,0.0,0.5833,31.5349,0.5225,0.1145,0.0392,0.1097,0.0,0.8144,0.5571,0.0301,0.3239,0.0,0.0,68.0,27.0,62.0,73.0,41.0,42.0,97 %ile,57 %ile,30 %ile
Georgia,Henry County,13151070321,45,62,75,0.3958,2685,0.5524,0.727,0.0,0.7082,0.9248,0.0,0.0,0.5374,13.8492,0.3516,0.1213,0.0392,0.1097,0.0,0.8144,0.5571,0.0301,0.3239,0.0,0.0,68.0,27.0,73.0,72.0,41.0,37.0,71 %ile,65 %ile,34 %ile
Georgia,Henry County,13151070322,47,75,77,0.6614,4922,0.4879,0.727,0.0,0.8163,0.9248,0.0,0.0,0.6717,52.7948,0.6136,0.1384,0.0392,0.1172,0.0,0.8144,0.5571,0.0301,0.3239,0.0,0.0,69.0,30.0,76.0,74.0,46.0,39.0,88 %ile,72 %ile,18 %ile
Georgia,Henry County,13151070323,47,75,43,0.7661,3446,0.9876,0.727,0.0,0.8163,0.9248,0.0,0.5581,0.7083,100.0,0.6136,0.1925,0.0392,0.1097,0.0,0.8144,0.5571,0.0301,0.3239,0.0,0.0,68.0,30.0,73.0,75.0,44.0,46.0,72 %ile,87 %ile,22 %ile
Georgia,Henry County,13151070324,46,60,73,0.8859,4312,0.9392,0.7041,0.0,0.6757,0.9248,0.0,0.7502,0.7551,100.0,0.6136,0.185,0.0392,0.1172,0.0,0.8185,0.5571,0.0301,0.3239,0.0,0.0,68.0,30.0,71.0,75.0,47.0,55.0,90 %ile,83 %ile,56 %ile
Georgia,Henry County,13151070325,46,60,87,0.1781,2456,0.2822,0.7041,0.0,0.6757,0.9248,0.0,0.5477,0.0,85.2453,0.5221,0.1925,0.0392,0.1172,0.0,0.8109,0.5571,0.0301,0.3239,0.0,0.0,68.0,31.0,58.0,77.0,46.0,39.0,37 %ile,65 %ile,58 %ile
Georgia,Henry County,13151070405,44,37,18,0.0587,3198,0.1979,0.6153,0.0,0.4264,0.9248,0.0,0.4656,0.5926,30.3595,0.1711,0.425,0.055,0.1172,0.0,0.8413,0.5571,0.0301,0.3239,0.0,0.0,65.0,28.0,43.0,68.0,26.0,28.0,9 %ile,62 %ile,20 %ile
Georgia,Henry County,13151070406,44,37,25,0.4951,5717,0.7998,0.6153,0.0,0.4264,0.9248,0.0,0.4762,0.0,14.7837,0.107,0.4679,0.055,0.127,0.0,0.8442,0.5571,0.0301,0.3239,0.5198,0.0,64.0,27.0,44.0,66.0,23.0,22.0,82 %ile,72 %ile,27 %ile
Georgia,Henry County,13151070407,44,37,19,0.2591,4137,0.1403,0.6153,0.0,0.4264,0.9248,0.0,0.5084,0.5399,5.1865,0.1901,0.1213,0.055,0.1172,0.0,0.8368,0.5571,0.0301,0.3239,0.0,0.0,66.0,29.0,49.0,71.0,27.0,35.0,27 %ile,68 %ile,48 %ile
Georgia,Henry County,13151070408,50,31,28,0.457,3687,0.4999,0.5463,0.0,0.3602,0.9248,0.0,0.0,0.0,30.6961,0.3866,0.3465,0.0499,0.1172,0.0,0.8356,0.5571,0.0301,0.3239,0.0,0.0,66.0,32.0,45.0,74.0,21.0,27.0,88 %ile,82 %ile,81 %ile
Georgia,Henry County,13151070409,50,31,30,0.1058,3925,0.4689,0.5463,0.0,0.3602,0.9248,0.0,0.0,0.0,17.668,0.3414,0.3276,0.0499,0.127,0.0,0.843,0.5556,0.0301,0.3307,0.0,0.0,66.0,36.0,36.0,80.0,11.0,0.0,34 %ile,75 %ile,75 %ile
Georgia,Henry County,13151070410,50,31,8,0.1958,4456,0.3297,0.5463,0.0,0.3602,0.9248,0.0,0.0,0.0,38.2964,0.0,0.3718,0.0499,0.1172,0.0,0.8452,0.5571,0.0301,0.3239,0.0,0.0,65.0,31.0,37.0,72.0,14.0,20.0,35 %ile,66 %ile,65 %ile
Georgia,Henry County,13151070411,43,47,69,0.3026,6409,0.4006,0.727,0.0,0.5577,0.9248,0.0,0.5546,0.6369,49.4995,0.4037,0.1145,0.0602,0.127,0.0,0.8452,0.5571,0.0301,0.3239,0.0,0.0,65.0,25.0,56.0,66.0,35.0,37.0,54 %ile,58 %ile,29 %ile
Georgia,Henry County,13151070412,43,47,42,0.5175,5003,0.3201,0.7041,0.0,0.491,0.9248,0.0,0.4343,0.0,1.5716,0.3072,0.1273,0.055,0.127,0.0,0.8662,0.5571,0.0301,0.3239,0.7114,0.0,63.0,24.0,50.0,64.0,25.0,20.0,7 %ile,59 %ile,23 %ile
Georgia,Henry County,13151070503,38,44,34,0.5139,5189,0.5874,0.6724,0.0,0.5182,0.9908,0.0,0.5524,0.5223,31.1223,0.378,0.2351,0.055,0.1097,0.0,0.84,0.5571,0.0301,0.3612,0.0,0.0,67.0,22.0,45.0,60.0,25.0,33.0,51 %ile,72 %ile,58 %ile
Georgia,Henry County,13151070504,38,44,42,0.2483,1755,0.4545,0.6724,0.0,0.5182,0.9908,0.0,0.4718,0.5573,15.6717,0.3328,0.0,0.055,0.1172,0.0,0.8385,0.5571,0.0301,0.361,0.5198,0.0,65.0,20.0,39.0,25.0,24.0,47.0,18 %ile,36 %ile,66 %ile
Georgia,Henry County,13151070505,41,42,29,0.3519,6531,0.6872,0.766,0.0,0.4885,0.9248,0.0,0.5341,0.5419,21.9788,0.2865,0.1362,0.055,0.1097,0.0,0.8144,0.5571,0.0301,0.3285,0.0,0.0,67.0,24.0,49.0,68.0,28.0,39.0,56 %ile,69 %ile,50 %ile
Georgia,Henry County,13151070506,41,42,28,0.3804,3633,0.33,0.766,0.0,0.4885,0.9248,0.0,0.4609,0.5931,21.411,0.3562,0.135,0.0602,0.1172,0.0,0.8316,0.5571,0.0301,0.3239,0.5198,0.0,66.0,24.0,44.0,66.0,30.0,40.0,0 %ile,53 %ile,33 %ile
Georgia,Henry County,13151070507,41,42,52,0.0529,2367,0.4733,0.766,0.0,0.4885,0.9248,0.0,0.5047,0.5814,12.0633,0.4343,0.1407,0.055,0.1172,0.0,0.8185,0.5571,0.0301,0.3239,0.5198,0.0,65.0,21.0,40.0,53.0,26.0,36.0,34 %ile,53 %ile,54 %ile
Georgia,Henry County,13151070508,41,42,28,0.2659,5074,0.349,0.766,0.0,0.4885,0.9248,0.0,0.0,0.0,4.7079,0.1411,0.1384,0.0602,0.1365,0.0,0.8413,0.5571,0.0301,0.3239,0.0,0.0,65.0,23.0,41.0,63.0,26.0,33.0,89 %ile,58 %ile,40 %ile
Georgia,Houston County,13153020106,55,32,30,0.4527,2144,0.4439,0.3188,0.8046,0.3652,0.9248,0.0,0.613,0.5361,24.54,0.196,0.1501,0.2039,0.1172,0.0,0.8127,0.6025,0.105,0.2537,0.0,0.0,75.0,16.0,29.0,40.0,32.0,43.0,39 %ile,57 %ile,78 %ile
Georgia,Houston County,13153020108,56,38,54,0.9028,5374,0.7982,0.3188,0.8046,0.4401,0.4976,0.0,0.4045,0.0,69.1507,0.2609,0.4885,0.1753,0.1039,0.0,0.8127,0.6025,0.105,0.2537,0.5198,0.0,75.0,16.0,36.0,36.0,35.0,36.0,43 %ile,48 %ile,70 %ile
Georgia,Houston County,13153020110,54,35,43,0.7881,2585,0.9583,0.3188,0.8046,0.3989,0.9248,0.0,0.6506,0.0,100.0,0.1642,0.0,0.1951,0.1097,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,75.0,16.0,26.0,41.0,33.0,37.0,97 %ile,61 %ile,82 %ile
Georgia,Houston County,13153020111,54,35,53,0.7373,3602,0.5843,0.3188,0.8046,0.3989,0.9248,0.0,0.7428,0.0,100.0,0.1286,0.1319,0.1951,0.1039,0.0,0.7942,0.6025,0.0,0.2537,0.0,0.0,75.0,16.0,29.0,40.0,35.0,37.0,78 %ile,39 %ile,59 %ile
Georgia,Houston County,13153020112,56,46,40,0.2861,4886,0.2313,0.3188,0.8046,0.5349,0.4976,0.0,0.2958,0.0,42.132,0.3247,0.4995,0.1644,0.1039,0.0,0.8109,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,40.0,33.0,34.0,32.0,20 %ile,28 %ile,41 %ile
Georgia,Houston County,13153020113,56,46,21,0.348,5848,0.5117,0.3188,0.8046,0.5349,0.4976,0.0,0.0,0.0,0.0,0.2871,0.4995,0.1644,0.1039,0.0,0.8075,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,48.0,33.0,31.0,30.0,32 %ile,32 %ile,28 %ile
Georgia,Houston County,13153020200,54,44,76,0.6466,5599,0.7249,0.3188,0.8046,0.5071,0.9248,0.0,0.0,0.0,85.3372,0.5387,0.3076,0.1644,0.1039,0.0,0.8001,0.6025,0.105,0.2537,0.0,0.0,75.0,16.0,41.0,38.0,40.0,31.0,65 %ile,51 %ile,75 %ile
Georgia,Houston County,13153020301,52,39,58,0.7675,1198,0.6776,0.3188,0.8046,0.451,0.9248,0.0,0.8047,0.0,100.0,0.5668,0.0,0.2483,0.1039,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,74.0,16.0,33.0,41.0,33.0,37.0,53 %ile,73 %ile,91 %ile
Georgia,Houston County,13153020302,52,39,38,0.9978,4494,0.9731,0.3188,0.8046,0.4799,0.9248,0.0,0.605,0.0,100.0,0.4326,0.0,0.2039,0.1097,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,34.0,40.0,33.0,35.0,91 %ile,76 %ile,93 %ile
Georgia,Houston County,13153020400,51,43,79,0.9313,2012,0.9281,0.3188,0.8046,0.5061,0.9908,0.9276,0.749,0.4487,100.0,0.6081,0.0,0.1951,0.1039,0.0,0.7931,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,39.0,39.0,38.0,35.0,59 %ile,74 %ile,93 %ile
Georgia,Houston County,13153020600,47,33,14,0.0407,1316,0.2415,0.3188,0.8046,0.3752,0.9908,0.9609,0.6072,0.5923,75.3893,0.3019,0.1305,0.1951,0.1172,0.0,0.7942,0.6025,0.105,0.2537,0.8014,0.0,74.0,16.0,25.0,42.0,27.0,43.0,74 %ile,21 %ile,33 %ile
Georgia,Houston County,13153020700,49,43,72,0.8615,2804,0.8766,0.3188,0.8046,0.5007,0.9908,0.0,0.6663,0.0,100.0,0.6136,0.183,0.1951,0.0991,0.0,0.7931,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,39.0,37.0,36.0,30.0,84 %ile,60 %ile,85 %ile
Georgia,Houston County,13153020800,51,45,69,0.6488,2630,0.7076,0.3188,0.8046,0.5315,0.9908,0.0,0.625,0.0,100.0,0.6136,0.1145,0.1951,0.1039,0.0,0.7931,0.6025,0.0,0.2537,0.0,0.0,75.0,16.0,40.0,38.0,37.0,33.0,87 %ile,50 %ile,75 %ile
Georgia,Houston County,13153020900,52,48,71,0.4466,4123,0.4504,0.3188,0.8046,0.5524,0.9248,0.0,0.0,0.0,100.0,0.6136,0.2595,0.2039,0.1039,0.0,0.7931,0.6025,0.105,0.2537,0.0,0.0,75.0,16.0,40.0,37.0,39.0,31.0,52 %ile,49 %ile,75 %ile
Georgia,Houston County,13153021001,52,50,47,0.3249,3493,0.6897,0.3188,0.8046,0.5733,0.9248,0.0,0.0,0.0,99.6121,0.6136,0.4995,0.1644,0.0991,0.0,0.7918,0.6025,0.105,0.2537,0.0,0.0,76.0,16.0,42.0,36.0,38.0,27.0,73 %ile,38 %ile,60 %ile
Georgia,Houston County,13153021002,52,50,69,0.452,3185,0.5551,0.3188,0.8046,0.5733,0.9248,0.0,0.0,0.0,100.0,0.6136,0.4995,0.1644,0.0991,0.0,0.7918,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,41.0,36.0,38.0,26.0,70 %ile,51 %ile,75 %ile
Georgia,Houston County,13153021108,42,31,48,0.1713,7159,0.2555,0.3188,0.8046,0.3544,0.4976,0.0,0.0,0.0,9.5212,0.483,0.2425,0.1541,0.0944,0.0,0.7942,0.6797,0.105,0.2808,0.0,0.0,75.0,15.0,31.0,31.0,31.0,16.0,31 %ile,24 %ile,46 %ile
Georgia,Houston County,13153021114,40,28,25,0.073,8288,0.0551,0.3188,0.8046,0.3114,0.9248,0.0,0.3896,0.0,47.9358,0.4057,0.1887,0.1951,0.0991,0.0,0.7918,0.6451,0.105,0.2666,0.0,0.0,73.0,14.0,25.0,31.0,21.0,18.0,65 %ile,26 %ile,56 %ile
Georgia,Houston County,13153021115,40,28,28,0.0666,8045,0.2442,0.3188,0.8046,0.2632,0.9248,0.0,0.4396,0.0,8.0648,0.4244,0.2302,0.1951,0.1039,0.0,0.7961,0.6607,0.105,0.279,0.0,0.0,75.0,15.0,28.0,31.0,26.0,16.0,8 %ile,29 %ile,59 %ile
Georgia,Houston County,13153021116,54,49,75,0.8845,3850,0.6802,0.3188,0.8046,0.5632,0.9248,0.0,0.0,0.0,77.5527,0.6136,0.4995,0.1644,0.1039,0.0,0.7961,0.6025,0.0,0.2537,0.0,0.0,76.0,16.0,42.0,35.0,41.0,27.0,89 %ile,47 %ile,63 %ile
Georgia,Houston County,13153021117,54,49,63,0.3908,5310,0.2611,0.3188,0.8046,0.5632,0.9248,0.0,0.0,0.0,38.6115,0.5948,0.4995,0.1644,0.1039,0.0,0.8001,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,42.0,32.0,37.0,24.0,52 %ile,33 %ile,39 %ile
Georgia,Houston County,13153021118,49,50,54,0.5646,2846,0.5982,0.3188,0.8046,0.5368,0.9248,0.0,0.7078,0.0,92.1906,0.6136,0.4885,0.1951,0.0991,0.0,0.7931,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,38.0,37.0,36.0,23.0,91 %ile,41 %ile,66 %ile
Georgia,Houston County,13153021119,49,50,65,0.4703,4087,0.5109,0.3188,0.8046,0.5694,0.9248,0.0,0.0,0.0,66.8774,0.6136,0.4995,0.1644,0.0991,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,44.0,34.0,37.0,21.0,73 %ile,33 %ile,55 %ile
Georgia,Houston County,13153021120,46,43,41,0.2422,5004,0.4054,0.3188,0.8046,0.5368,0.9248,0.0,0.0,0.0,44.213,0.4419,0.4995,0.1753,0.0991,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,40.0,33.0,32.0,19.0,81 %ile,29 %ile,50 %ile
Georgia,Houston County,13153021121,46,43,46,0.1457,2434,0.4351,0.3188,0.8046,0.5034,0.9248,0.0,0.4543,0.0,72.3087,0.4541,0.4497,0.1951,0.0991,0.0,0.7906,0.6025,0.105,0.2537,0.0,0.0,75.0,15.0,35.0,33.0,30.0,20.0,62 %ile,36 %ile,63 %ile
Georgia,Houston County,13153021122,48,42,44,0.0317,3235,0.1206,0.3188,0.8046,0.4876,0.9248,0.0,0.0,0.0,0.0,0.49,0.4579,0.1644,0.0991,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,38.0,30.0,33.0,14.0,9 %ile,20 %ile,11 %ile
Georgia,Houston County,13153021123,48,42,48,0.1026,6575,0.3299,0.3188,0.8046,0.4876,0.9248,0.0,0.0,0.0,0.0,0.6136,0.3718,0.1644,0.0944,0.0,0.7942,0.6025,0.105,0.2537,0.0,0.0,76.0,15.0,39.0,30.0,34.0,14.0,5 %ile,23 %ile,12 %ile
Georgia,Houston County,13153021124,48,42,27,0.0605,7536,0.0763,0.3188,0.8046,0.4876,0.9248,0.0,0.0,0.0,0.6339,0.4983,0.2367,0.1644,0.0889,0.0,0.7942,0.6102,0.105,0.2561,0.0,0.0,76.0,15.0,33.0,30.0,31.0,0.0,31 %ile,17 %ile,9 %ile
Georgia,Houston County,13153021125,48,42,48,0.2533,5981,0.4984,0.3188,0.8046,0.4876,0.9248,0.0,0.0,0.0,24.6839,0.6133,0.3836,0.1644,0.0889,0.0,0.7942,0.6025,0.0,0.2537,0.0,0.0,76.0,15.0,36.0,31.0,33.0,16.0,4 %ile,27 %ile,13 %ile
Georgia,Houston County,13153021203,42,30,23,0.0914,3807,0.0853,0.0,0.8046,0.3485,0.4976,0.0,0.0,0.0,0.4848,0.2783,0.2209,0.1644,0.0889,0.0,0.7942,0.6847,0.105,0.3078,0.0,0.0,76.0,15.0,26.0,29.0,28.0,0.0,42 %ile,20 %ile,39 %ile
Georgia,Houston County,13153021204,42,30,39,0.186,7608,0.0798,0.0,0.8046,0.3485,0.4976,0.0,0.0,0.0,53.0586,0.5109,0.2209,0.1644,0.0889,0.0,0.7942,0.6814,0.105,0.2909,0.0,0.0,76.0,15.0,31.0,30.0,30.0,0.0,13 %ile,22 %ile,34 %ile
Georgia,Houston County,13153021205,39,42,53,0.5099,4640,0.4064,0.0,0.7228,0.4827,0.4976,0.0,0.4636,0.0,44.5115,0.5839,0.2956,0.1644,0.0824,0.0,0.7961,0.6847,0.105,0.3078,0.0,0.0,75.0,14.0,47.0,28.0,32.0,0.0,9 %ile,25 %ile,51 %ile
Georgia,Houston County,13153021206,39,42,67,0.7164,2080,0.7152,0.0,0.7498,0.4386,0.4976,0.0,0.5694,0.0,33.4248,0.5835,0.2745,0.1644,0.0889,0.0,0.7961,0.6847,0.105,0.3078,0.0,0.0,75.0,13.0,44.0,27.0,37.0,0.0,7 %ile,37 %ile,68 %ile
Georgia,Houston County,13153021300,36,34,65,0.7251,3885,0.6071,0.0,0.7498,0.3922,0.4976,0.0,0.5689,0.0,37.2663,0.348,0.3011,0.1316,0.1039,0.0,0.8075,0.6847,0.105,0.3078,0.5198,0.0,74.0,12.0,36.0,26.0,35.0,0.0,72 %ile,35 %ile,53 %ile
Georgia,Houston County,13153021401,37,23,34,0.7118,6203,0.8256,0.0,0.7228,0.2543,0.4976,0.0,0.6173,0.0,99.6637,0.402,0.3407,0.1466,0.0889,0.0,0.7961,0.6847,0.105,0.3078,0.0,0.0,75.0,14.0,30.0,29.0,28.0,0.0,7 %ile,38 %ile,71 %ile
Georgia,Houston County,13153021402,37,23,30,0.3404,6502,0.1482,0.0,0.7228,0.2332,0.4976,0.0,0.5411,0.0,32.9593,0.3331,0.2653,0.1849,0.0944,0.0,0.7942,0.6847,0.105,0.3078,0.0,0.0,75.0,14.0,21.0,29.0,24.0,0.0,73 %ile,18 %ile,40 %ile
Georgia,Houston County,13153021501,33,19,16,0.1612,645,0.3241,0.3188,0.8046,0.2632,0.9248,0.0,0.4821,0.0,59.2478,0.2963,0.1724,0.1849,0.0991,0.0,0.7961,0.6847,0.105,0.3078,0.0,0.0,72.0,14.0,14.0,27.0,13.0,0.0,51 %ile,34 %ile,75 %ile
Georgia,Houston County,13153021502,33,19,17,0.226,3104,0.2939,0.0,0.7228,0.2129,0.4976,0.0,0.3417,0.0,40.4015,0.349,0.2351,0.1541,0.1172,0.0,0.8001,0.6847,0.105,0.3078,0.0,0.0,73.0,13.0,20.0,31.0,15.0,0.0,70 %ile,32 %ile,58 %ile
Georgia,Irwin County,13155950100,19,8,2,0.6164,2821,0.8467,0.0,0.7498,0.1064,0.4976,0.0,0.0,0.0,11.7876,0.2538,0.3059,0.1644,0.1097,0.0,0.6887,0.8615,0.0184,0.3664,0.0,0.0,73.0,12.0,9.0,21.0,7.0,16.0,80 %ile,31 %ile,83 %ile
